id	date	manager_id	shop	refund	refund_sum	product	price	count	summ	discount
474	2019-03-07	Alex	Elixir	FALSE	0	product_Z	141	6	846	0
474	2019-03-07	Alex	Elixir	FALSE	0	product_S	372	3	1116	0
475	2019-09-13	Alex	MarketStar	FALSE	0	product_H	317	3	951	0
475	2019-09-13	Alex	MarketStar	FALSE	0	product_S	372	5	1699	8.63268707646057
475	2019-09-13	Alex	MarketStar	FALSE	0	product_N	259	3	777	0
475	2019-09-13	Alex	MarketStar	FALSE	0	product_C	319	4	1276	0
475	2019-09-13	Alex	MarketStar	FALSE	0	product_M	214	4	856	0
476	2019-08-03	Julia	Elixir	FALSE	0	product_N	259	2	518	0
476	2019-08-03	Julia	Elixir	FALSE	0	product_Y	236	4	944	0
476	2019-08-03	Julia	Elixir	FALSE	0	product_Z	141	5	705	0
477	2019-03-31	Anna	WhiteShop	FALSE	0	product_X	143	4	572	0
477	2019-03-31	Anna	WhiteShop	FALSE	0	product_K	227	5	1135	0
477	2019-03-31	Anna	WhiteShop	FALSE	0	product_H	317	5	1585	0
478	2019-03-20	Julia	WhiteShop	FALSE	0	product_I	399	3	1197	0
479	2019-01-08	Eric	BrandShop	FALSE	0	product_C	319	3	957	0
480	2019-01-11	Jack	Elixir	FALSE	0	product_D	330	3	990	0
480	2019-01-11	Jack	Elixir	FALSE	0	product_A	250	4	1000	0
481	2019-04-01	Jack	MarketStar	FALSE	0	product_E	221	3	663	0
481	2019-04-01	Jack	MarketStar	FALSE	0	product_T	323	3	969	0
481	2019-04-01	Jack	MarketStar	FALSE	0	product_J	390	2	780	0
481	2019-04-01	Jack	MarketStar	FALSE	0	product_A	250	4	937	6.335062300786376
482	2019-03-29	Paul	BrandShop	FALSE	0	product_K	227	5	1135	0
482	2019-03-29	Paul	BrandShop	FALSE	0	product_G	147	5	735	0
482	2019-03-29	Paul	BrandShop	FALSE	0	product_E	221	3	663	0
482	2019-03-29	Paul	BrandShop	FALSE	0	product_S	372	3	1116	0
483	2019-01-14	Bill	BrandShop	FALSE	0	product_T	323	5	1615	0
483	2019-01-14	Bill	BrandShop	FALSE	0	product_K	227	5	1135	0
483	2019-01-14	Bill	BrandShop	FALSE	0	product_E	221	4	828	6.290531668346375
483	2019-01-14	Bill	BrandShop	FALSE	0	product_J	390	3	1170	0
483	2019-01-14	Bill	BrandShop	FALSE	0	product_Q	245	5	1225	0
483	2019-01-14	Bill	BrandShop	FALSE	0	product_N	259	5	1295	0
484	2019-11-22	Bill	WhiteShop	FALSE	0	product_H	317	4	1138	10.243066996335983
484	2019-11-22	Bill	WhiteShop	FALSE	0	product_V	381	3	1143	0
484	2019-11-22	Bill	WhiteShop	FALSE	0	product_N	259	4	1036	0
484	2019-11-22	Bill	WhiteShop	FALSE	0	product_R	333	4	1332	0
485	2019-01-23	Tom	BrandShop	FALSE	0	product_G	147	4	588	0
485	2019-01-23	Tom	BrandShop	FALSE	0	product_P	110	4	407	7.534047537483275
485	2019-01-23	Tom	BrandShop	FALSE	0	product_Z	141	5	705	0
485	2019-01-23	Tom	BrandShop	FALSE	0	product_H	317	3	951	0
485	2019-01-23	Tom	BrandShop	FALSE	0	product_K	227	5	1135	0
486	2019-12-20	Alex	WhiteShop	FALSE	0	product_A	250	2	500	0
486	2019-12-20	Alex	WhiteShop	FALSE	0	product_I	399	3	1197	0
486	2019-12-20	Alex	WhiteShop	FALSE	0	product_T	323	5	1615	0
486	2019-12-20	Alex	WhiteShop	FALSE	0	product_D	330	6	1980	0
486	2019-12-20	Alex	WhiteShop	FALSE	0	product_P	110	5	550	0
487	2019-09-13	Paul	MarketStar	FALSE	0	product_E	221	3	663	0
487	2019-09-13	Paul	MarketStar	FALSE	0	product_D	330	3	928	6.275553568266332
487	2019-09-13	Paul	MarketStar	TRUE	850	product_Y	236	4	944	0
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_O	281	3	843	0
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_X	143	3	429	0
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_N	259	5	1295	0
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_Z	141	3	370	12.508662855252624
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_J	390	3	1170	0
488	2019-08-29	Anna	WhiteShop	FALSE	0	product_I	399	5	1995	0
489	2019-06-30	Anna	Elixir	FALSE	0	product_C	319	4	1276	0
489	2019-06-30	Anna	Elixir	FALSE	0	product_E	221	5	1105	0
490	2019-02-07	Jack	MarketStar	FALSE	0	product_N	259	5	1295	0
490	2019-02-07	Jack	MarketStar	FALSE	0	product_A	250	4	1000	0
490	2019-02-07	Jack	MarketStar	FALSE	0	product_B	269	3	807	0
491	2019-08-13	Julia	Elixir	FALSE	0	product_Z	141	3	423	0
491	2019-08-13	Julia	Elixir	FALSE	0	product_H	317	6	1902	0
491	2019-08-13	Julia	Elixir	FALSE	0	product_Q	245	4	980	0
492	2019-07-11	Alex	BrandShop	FALSE	0	product_V	381	5	1905	0
492	2019-07-11	Alex	BrandShop	FALSE	0	product_Q	245	2	490	0
492	2019-07-11	Alex	BrandShop	FALSE	0	product_C	319	5	1595	0
492	2019-07-11	Alex	BrandShop	FALSE	0	product_X	143	5	639	10.623522715177387
492	2019-07-11	Alex	BrandShop	FALSE	0	product_Y	236	7	1652	0
493	2019-11-25	Anna	Elixir	FALSE	0	product_B	269	6	1614	0
493	2019-11-25	Anna	Elixir	FALSE	0	product_A	250	3	750	0
493	2019-11-25	Anna	Elixir	TRUE	408	product_U	151	3	453	0
494	2019-09-25	Anna	WhiteShop	FALSE	0	product_I	399	6	2058	14.039038261398673
494	2019-09-25	Anna	WhiteShop	FALSE	0	product_B	269	4	1076	0
495	2019-03-25	Alex	Elixir	FALSE	0	product_S	372	4	1488	0
495	2019-03-25	Alex	Elixir	TRUE	297	product_P	110	3	330	0
495	2019-03-25	Alex	Elixir	FALSE	0	product_N	259	2	518	0
495	2019-03-25	Alex	Elixir	FALSE	0	product_O	281	4	1124	0
495	2019-03-25	Alex	Elixir	FALSE	0	product_F	186	4	744	0
496	2019-03-30	Bill	Elixir	FALSE	0	product_U	151	5	755	0
496	2019-03-30	Bill	Elixir	FALSE	0	product_V	381	3	1143	0
497	2019-08-11	Anna	Elixir	FALSE	0	product_A	250	4	1000	0
497	2019-08-11	Anna	Elixir	FALSE	0	product_J	390	4	1560	0
498	2019-09-04	Julia	Elixir	FALSE	0	product_E	221	4	884	0
498	2019-09-04	Julia	Elixir	FALSE	0	product_J	390	4	1351	13.396716464776546
498	2019-09-04	Julia	Elixir	FALSE	0	product_X	143	4	572	0
498	2019-09-04	Julia	Elixir	FALSE	0	product_M	214	4	856	0
498	2019-09-04	Julia	Elixir	FALSE	0	product_H	317	4	1268	0
499	2019-03-30	Eric	BrandShop	FALSE	0	product_H	317	3	896	5.734328865073621
499	2019-03-30	Eric	BrandShop	TRUE	882	product_Q	245	4	980	0
499	2019-03-30	Eric	BrandShop	FALSE	0	product_B	269	7	1883	0
500	2019-05-18	Julia	WhiteShop	FALSE	0	product_Z	141	4	564	0
500	2019-05-18	Julia	WhiteShop	FALSE	0	product_M	214	4	856	0
500	2019-05-18	Julia	WhiteShop	FALSE	0	product_Q	245	5	1225	0
501	2019-06-10	Tom	MarketStar	TRUE	796	product_E	221	4	884	0
501	2019-06-10	Tom	MarketStar	FALSE	0	product_B	269	6	1614	0
501	2019-06-10	Tom	MarketStar	FALSE	0	product_Q	245	3	735	0
502	2019-02-25	Julia	Elixir	FALSE	0	product_F	186	5	930	0
502	2019-02-25	Julia	Elixir	FALSE	0	product_L	261	4	1044	0
503	2019-08-05	Anna	WhiteShop	FALSE	0	product_I	399	3	1197	0
503	2019-08-05	Anna	WhiteShop	FALSE	0	product_U	151	4	604	0
503	2019-08-05	Anna	WhiteShop	FALSE	0	product_L	261	5	1305	0
503	2019-08-05	Anna	WhiteShop	FALSE	0	product_W	152	5	760	0
504	2019-08-22	Anna	MarketStar	FALSE	0	product_K	227	4	908	0
504	2019-08-22	Anna	MarketStar	FALSE	0	product_C	319	3	834	12.824973759707063
504	2019-08-22	Anna	MarketStar	FALSE	0	product_L	261	5	1305	0
504	2019-08-22	Anna	MarketStar	FALSE	0	product_Y	236	4	944	0
504	2019-08-22	Anna	MarketStar	FALSE	0	product_J	390	3	1170	0
505	2019-07-25	Alex	Elixir	FALSE	0	product_I	399	4	1444	9.525500803720206
505	2019-07-25	Alex	Elixir	FALSE	0	product_Q	245	4	980	0
505	2019-07-25	Alex	Elixir	FALSE	0	product_E	221	3	663	0
505	2019-07-25	Alex	Elixir	FALSE	0	product_Y	236	5	1180	0
505	2019-07-25	Alex	Elixir	FALSE	0	product_U	151	4	604	0
506	2019-01-20	Tom	MarketStar	FALSE	0	product_Y	236	5	1180	0
507	2019-09-12	Anna	Elixir	FALSE	0	product_F	186	4	744	0
507	2019-09-12	Anna	Elixir	FALSE	0	product_Y	236	3	708	0
507	2019-09-12	Anna	Elixir	FALSE	0	product_X	143	4	572	0
507	2019-09-12	Anna	Elixir	FALSE	0	product_J	390	5	1738	10.85266318405047
507	2019-09-12	Anna	Elixir	FALSE	0	product_Z	141	3	423	0
507	2019-09-12	Anna	Elixir	FALSE	0	product_M	214	6	1284	0
508	2019-09-14	Paul	BrandShop	FALSE	0	product_A	250	6	1500	0
508	2019-09-14	Paul	BrandShop	FALSE	0	product_E	221	5	1105	0
509	2019-07-06	Tim	WhiteShop	FALSE	0	product_Z	141	6	846	0
509	2019-07-06	Tim	WhiteShop	TRUE	699	product_N	259	3	777	0
510	2019-05-20	John	BrandShop	FALSE	0	product_N	259	5	1206	6.881022390443832
510	2019-05-20	John	BrandShop	FALSE	0	product_U	151	4	604	0
511	2019-08-16	Tom	BrandShop	FALSE	0	product_Y	236	3	625	11.68708811281249
512	2019-05-21	Tim	BrandShop	FALSE	0	product_W	152	4	608	0
512	2019-05-21	Tim	BrandShop	FALSE	0	product_I	399	4	1596	0
512	2019-05-21	Tim	BrandShop	FALSE	0	product_X	143	4	572	0
512	2019-05-21	Tim	BrandShop	FALSE	0	product_Z	141	4	564	0
513	2019-03-26	John	MarketStar	FALSE	0	product_K	227	3	681	0
513	2019-03-26	John	MarketStar	TRUE	623	product_A	250	3	692	7.701707808300853
514	2019-02-01	John	BrandShop	FALSE	0	product_I	399	4	1596	0
514	2019-02-01	John	BrandShop	FALSE	0	product_O	281	4	1124	0
515	2019-10-07	John	MarketStar	FALSE	0	product_O	281	5	1405	0
515	2019-10-07	John	MarketStar	FALSE	0	product_Y	236	3	708	0
515	2019-10-07	John	MarketStar	FALSE	0	product_Z	141	4	564	0
515	2019-10-07	John	MarketStar	FALSE	0	product_E	221	2	442	0
516	2019-05-05	Tom	BrandShop	FALSE	0	product_X	143	4	572	0
516	2019-05-05	Tom	BrandShop	FALSE	0	product_D	330	3	893	9.787473825272173
516	2019-05-05	Tom	BrandShop	FALSE	0	product_I	399	4	1596	0
516	2019-05-05	Tom	BrandShop	FALSE	0	product_S	372	5	1860	0
516	2019-05-05	Tom	BrandShop	FALSE	0	product_L	261	4	1044	0
517	2019-01-21	Tom	BrandShop	FALSE	0	product_T	323	5	1615	0
517	2019-01-21	Tom	BrandShop	FALSE	0	product_Q	245	4	835	14.7815528139472
517	2019-01-21	Tom	BrandShop	TRUE	257	product_X	143	2	286	0
518	2019-08-05	Tim	MarketStar	FALSE	0	product_X	143	3	429	0
518	2019-08-05	Tim	MarketStar	FALSE	0	product_A	250	4	1000	0
518	2019-08-05	Tim	MarketStar	FALSE	0	product_G	147	4	588	0
518	2019-08-05	Tim	MarketStar	FALSE	0	product_S	372	4	1488	0
518	2019-08-05	Tim	MarketStar	FALSE	0	product_V	381	3	1143	0
519	2019-09-01	Tom	WhiteShop	FALSE	0	product_Q	245	4	980	0
519	2019-09-01	Tom	WhiteShop	FALSE	0	product_C	319	5	1595	0
519	2019-09-01	Tom	WhiteShop	FALSE	0	product_N	259	4	1036	0
520	2019-05-19	Jack	Elixir	FALSE	0	product_J	390	3	1170	0
520	2019-05-19	Jack	Elixir	FALSE	0	product_U	151	5	685	9.314983764197677
521	2019-05-02	John	BrandShop	FALSE	0	product_K	227	6	1362	0
522	2019-01-03	Tim	Elixir	FALSE	0	product_P	110	4	440	0
522	2019-01-03	Tim	Elixir	FALSE	0	product_B	269	4	1076	0
522	2019-01-03	Tim	Elixir	FALSE	0	product_O	281	2	562	0
522	2019-01-03	Tim	Elixir	FALSE	0	product_E	221	4	884	0
522	2019-01-03	Tim	Elixir	FALSE	0	product_X	143	3	398	7.199952905066311
523	2019-04-22	Julia	Elixir	FALSE	0	product_K	227	5	1135	0
523	2019-04-22	Julia	Elixir	FALSE	0	product_S	372	5	1860	0
523	2019-04-22	Julia	Elixir	FALSE	0	product_P	110	3	330	0
524	2019-11-16	Paul	BrandShop	TRUE	515	product_X	143	4	572	0
524	2019-11-16	Paul	BrandShop	FALSE	0	product_M	214	5	1070	0
524	2019-11-16	Paul	BrandShop	FALSE	0	product_L	261	5	1305	0
524	2019-11-16	Paul	BrandShop	FALSE	0	product_U	151	3	453	0
525	2019-11-16	Tim	BrandShop	FALSE	0	product_O	281	2	562	0
525	2019-11-16	Tim	BrandShop	FALSE	0	product_S	372	3	1116	0
525	2019-11-16	Tim	BrandShop	FALSE	0	product_R	333	6	1998	0
525	2019-11-16	Tim	BrandShop	FALSE	0	product_L	261	5	1305	0
525	2019-11-16	Tim	BrandShop	FALSE	0	product_Z	141	4	564	0
526	2019-12-15	Tim	MarketStar	FALSE	0	product_K	227	6	1362	0
526	2019-12-15	Tim	MarketStar	FALSE	0	product_Q	245	3	735	0
526	2019-12-15	Tim	MarketStar	FALSE	0	product_B	269	3	807	0
527	2019-11-03	Tom	MarketStar	FALSE	0	product_Y	236	4	944	0
527	2019-11-03	Tom	MarketStar	FALSE	0	product_X	143	3	429	0
527	2019-11-03	Tom	MarketStar	FALSE	0	product_F	186	4	744	0
528	2019-06-29	Eric	BrandShop	FALSE	0	product_L	261	3	691	11.80062522413209
528	2019-06-29	Eric	BrandShop	FALSE	0	product_J	390	6	2340	0
529	2019-09-08	John	MarketStar	FALSE	0	product_R	333	4	1332	0
530	2019-11-27	Julia	WhiteShop	FALSE	0	product_L	261	3	783	0
530	2019-11-27	Julia	WhiteShop	FALSE	0	product_W	152	2	304	0
530	2019-11-27	Julia	WhiteShop	FALSE	0	product_M	214	5	1070	0
531	2019-02-02	Tom	WhiteShop	FALSE	0	product_R	333	4	1332	0
531	2019-02-02	Tom	WhiteShop	FALSE	0	product_E	221	4	884	0
531	2019-02-02	Tom	WhiteShop	FALSE	0	product_P	110	2	220	0
531	2019-02-02	Tom	WhiteShop	FALSE	0	product_A	250	4	1000	0
531	2019-02-02	Tom	WhiteShop	FALSE	0	product_X	143	4	572	0
532	2019-01-03	John	WhiteShop	FALSE	0	product_I	399	3	1197	0
532	2019-01-03	John	WhiteShop	FALSE	0	product_A	250	4	1000	0
532	2019-01-03	John	WhiteShop	FALSE	0	product_O	281	4	1124	0
532	2019-01-03	John	WhiteShop	FALSE	0	product_N	259	4	900	13.115931774955243
532	2019-01-03	John	WhiteShop	FALSE	0	product_X	143	6	858	0
533	2019-01-01	Jack	WhiteShop	FALSE	0	product_C	319	5	1595	0
533	2019-01-01	Jack	WhiteShop	FALSE	0	product_H	317	3	867	8.78255944000557
534	2019-05-01	Paul	Elixir	FALSE	0	product_F	186	5	860	7.527799247764051
534	2019-05-01	Paul	Elixir	FALSE	0	product_A	250	2	500	0
534	2019-05-01	Paul	Elixir	FALSE	0	product_L	261	4	1044	0
534	2019-05-01	Paul	Elixir	FALSE	0	product_O	281	6	1686	0
535	2019-03-11	Tim	Elixir	FALSE	0	product_O	281	5	1209	13.959427550435066
535	2019-03-11	Tim	Elixir	FALSE	0	product_W	152	4	608	0
535	2019-03-11	Tim	Elixir	FALSE	0	product_S	372	3	1116	0
536	2019-09-03	John	WhiteShop	FALSE	0	product_P	110	4	440	0
536	2019-09-03	John	WhiteShop	FALSE	0	product_Z	141	5	634	10.021453483495861
536	2019-09-03	John	WhiteShop	FALSE	0	product_G	147	4	588	0
536	2019-09-03	John	WhiteShop	FALSE	0	product_S	372	3	1116	0
537	2019-02-09	John	WhiteShop	FALSE	0	product_A	250	5	1250	0
537	2019-02-09	John	WhiteShop	TRUE	1485	product_D	330	5	1650	0
537	2019-02-09	John	WhiteShop	FALSE	0	product_U	151	4	604	0
538	2019-07-12	Tom	MarketStar	FALSE	0	product_O	281	3	843	0
538	2019-07-12	Tom	MarketStar	FALSE	0	product_F	186	2	372	0
538	2019-07-12	Tom	MarketStar	FALSE	0	product_E	221	4	884	0
538	2019-07-12	Tom	MarketStar	FALSE	0	product_D	330	4	1320	0
538	2019-07-12	Tom	MarketStar	FALSE	0	product_V	381	1	325	14.612559801898897
539	2019-02-04	Eric	MarketStar	FALSE	0	product_T	323	3	969	0
539	2019-02-04	Eric	MarketStar	FALSE	0	product_Y	236	5	1180	0
540	2019-03-30	Jack	Elixir	FALSE	0	product_T	323	3	969	0
540	2019-03-30	Jack	Elixir	FALSE	0	product_J	390	2	780	0
540	2019-03-30	Jack	Elixir	FALSE	0	product_F	186	5	930	0
540	2019-03-30	Jack	Elixir	FALSE	0	product_K	227	3	681	0
540	2019-03-30	Jack	Elixir	FALSE	0	product_E	221	5	1105	0
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_C	319	3	957	0
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_K	227	3	681	0
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_X	143	4	489	14.51766341459006
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_U	151	3	453	0
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_I	399	4	1596	0
541	2019-11-19	Anna	WhiteShop	FALSE	0	product_P	110	3	294	10.88749362854287
542	2019-11-11	Tim	Elixir	FALSE	0	product_E	221	4	884	0
542	2019-11-11	Tim	Elixir	FALSE	0	product_U	151	4	604	0
542	2019-11-11	Tim	Elixir	FALSE	0	product_V	381	5	1905	0
542	2019-11-11	Tim	Elixir	FALSE	0	product_M	214	4	856	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_D	330	6	1980	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_B	269	4	1076	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_V	381	5	1905	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_P	110	3	330	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_J	390	4	1560	0
543	2019-08-29	Paul	Elixir	FALSE	0	product_M	214	6	1284	0
544	2019-03-13	John	MarketStar	FALSE	0	product_C	319	4	1276	0
544	2019-03-13	John	MarketStar	FALSE	0	product_Q	245	5	1225	0
544	2019-03-13	John	MarketStar	FALSE	0	product_H	317	3	951	0
544	2019-03-13	John	MarketStar	FALSE	0	product_T	323	3	969	0
545	2019-02-10	Jack	Elixir	FALSE	0	product_M	214	5	1070	0
545	2019-02-10	Jack	Elixir	FALSE	0	product_T	323	5	1615	0
546	2019-07-09	Jack	Elixir	FALSE	0	product_A	250	1	221	11.79509155685082
546	2019-07-09	Jack	Elixir	FALSE	0	product_D	330	5	1650	0
546	2019-07-09	Jack	Elixir	FALSE	0	product_V	381	4	1524	0
546	2019-07-09	Jack	Elixir	FALSE	0	product_H	317	3	951	0
547	2019-11-26	John	BrandShop	FALSE	0	product_D	330	4	1320	0
547	2019-11-26	John	BrandShop	FALSE	0	product_A	250	5	1250	0
547	2019-11-26	John	BrandShop	FALSE	0	product_H	317	2	634	0
548	2019-09-30	Eric	MarketStar	FALSE	0	product_F	186	5	805	13.423381445463747
548	2019-09-30	Eric	MarketStar	FALSE	0	product_D	330	5	1650	0
548	2019-09-30	Eric	MarketStar	FALSE	0	product_Y	236	5	1180	0
548	2019-09-30	Eric	MarketStar	FALSE	0	product_J	390	5	1950	0
548	2019-09-30	Eric	MarketStar	FALSE	0	product_A	250	5	1250	0
549	2019-07-28	Jack	WhiteShop	FALSE	0	product_C	319	4	1276	0
549	2019-07-28	Jack	WhiteShop	FALSE	0	product_N	259	5	1295	0
549	2019-07-28	Jack	WhiteShop	FALSE	0	product_R	333	4	1332	0
550	2019-11-20	Anna	BrandShop	FALSE	0	product_U	151	4	604	0
550	2019-11-20	Anna	BrandShop	FALSE	0	product_F	186	5	847	8.919622623361647
550	2019-11-20	Anna	BrandShop	FALSE	0	product_H	317	3	951	0
550	2019-11-20	Anna	BrandShop	FALSE	0	product_L	261	4	1044	0
551	2019-08-07	Julia	BrandShop	FALSE	0	product_F	186	3	558	0
551	2019-08-07	Julia	BrandShop	FALSE	0	product_G	147	5	735	0
551	2019-08-07	Julia	BrandShop	FALSE	0	product_Z	141	4	564	0
552	2019-07-23	Tim	MarketStar	FALSE	0	product_Q	245	2	490	0
552	2019-07-23	Tim	MarketStar	FALSE	0	product_E	221	4	884	0
553	2019-08-24	Anna	WhiteShop	FALSE	0	product_O	281	4	1124	0
553	2019-08-24	Anna	WhiteShop	FALSE	0	product_C	319	3	957	0
554	2019-12-24	Alex	MarketStar	FALSE	0	product_E	221	4	884	0
554	2019-12-24	Alex	MarketStar	FALSE	0	product_U	151	2	302	0
555	2019-03-24	Eric	Elixir	FALSE	0	product_U	151	4	604	0
555	2019-03-24	Eric	Elixir	FALSE	0	product_Y	236	2	472	0
556	2019-06-26	Paul	WhiteShop	FALSE	0	product_O	281	4	1124	0
556	2019-06-26	Paul	WhiteShop	FALSE	0	product_W	152	4	608	0
556	2019-06-26	Paul	WhiteShop	FALSE	0	product_A	250	2	500	0
556	2019-06-26	Paul	WhiteShop	FALSE	0	product_L	261	2	522	0
557	2019-06-19	Anna	MarketStar	FALSE	0	product_G	147	4	588	0
557	2019-06-19	Anna	MarketStar	FALSE	0	product_O	281	4	1024	8.881097591947764
557	2019-06-19	Anna	MarketStar	FALSE	0	product_F	186	5	930	0
558	2019-12-09	Jack	MarketStar	FALSE	0	product_F	186	4	744	0
558	2019-12-09	Jack	MarketStar	FALSE	0	product_R	333	4	1332	0
558	2019-12-09	Jack	MarketStar	FALSE	0	product_Q	245	3	735	0
558	2019-12-09	Jack	MarketStar	FALSE	0	product_M	214	5	1070	0
558	2019-12-09	Jack	MarketStar	FALSE	0	product_S	372	4	1488	0
559	2019-05-07	Jack	WhiteShop	FALSE	0	product_I	399	5	1995	0
559	2019-05-07	Jack	WhiteShop	FALSE	0	product_W	152	5	760	0
559	2019-05-07	Jack	WhiteShop	FALSE	0	product_Q	245	6	1470	0
560	2019-07-29	Eric	WhiteShop	FALSE	0	product_C	319	5	1595	0
560	2019-07-29	Eric	WhiteShop	FALSE	0	product_S	372	3	1116	0
560	2019-07-29	Eric	WhiteShop	FALSE	0	product_U	151	6	906	0
560	2019-07-29	Eric	WhiteShop	FALSE	0	product_D	330	3	990	0
560	2019-07-29	Eric	WhiteShop	FALSE	0	product_E	221	3	663	0
561	2019-06-29	John	MarketStar	FALSE	0	product_M	214	4	777	9.24941249890253
561	2019-06-29	John	MarketStar	FALSE	0	product_G	147	4	588	0
561	2019-06-29	John	MarketStar	FALSE	0	product_Q	245	4	980	0
562	2019-07-04	Jack	BrandShop	FALSE	0	product_I	399	5	1887	5.4166544624604285
562	2019-07-04	Jack	BrandShop	FALSE	0	product_Y	236	4	944	0
562	2019-07-04	Jack	BrandShop	FALSE	0	product_R	333	3	917	8.176622886676341
562	2019-07-04	Jack	BrandShop	FALSE	0	product_T	323	3	969	0
562	2019-07-04	Jack	BrandShop	FALSE	0	product_B	269	3	807	0
563	2019-10-31	Anna	Elixir	FALSE	0	product_V	381	3	1059	7.349387090653181
563	2019-10-31	Anna	Elixir	FALSE	0	product_Q	245	3	735	0
563	2019-10-31	Anna	Elixir	FALSE	0	product_X	143	5	715	0
563	2019-10-31	Anna	Elixir	FALSE	0	product_I	399	4	1596	0
564	2019-01-29	Anna	BrandShop	FALSE	0	product_Y	236	4	944	0
564	2019-01-29	Anna	BrandShop	FALSE	0	product_T	323	5	1491	7.689059441909194
564	2019-01-29	Anna	BrandShop	FALSE	0	product_A	250	5	1250	0
564	2019-01-29	Anna	BrandShop	FALSE	0	product_W	152	3	456	0
564	2019-01-29	Anna	BrandShop	FALSE	0	product_B	269	4	1076	0
565	2019-09-17	Alex	BrandShop	FALSE	0	product_R	333	4	1332	0
565	2019-09-17	Alex	BrandShop	FALSE	0	product_Z	141	4	564	0
566	2019-07-04	Tim	BrandShop	FALSE	0	product_P	110	4	440	0
566	2019-07-04	Tim	BrandShop	FALSE	0	product_E	221	3	663	0
566	2019-07-04	Tim	BrandShop	FALSE	0	product_G	147	4	588	0
566	2019-07-04	Tim	BrandShop	TRUE	1454	product_T	323	5	1615	0
567	2019-01-12	Bill	Elixir	TRUE	547	product_W	152	4	608	0
567	2019-01-12	Bill	Elixir	FALSE	0	product_G	147	4	588	0
567	2019-01-12	Bill	Elixir	FALSE	0	product_X	143	2	286	0
568	2019-03-27	John	WhiteShop	FALSE	0	product_N	259	3	777	0
569	2019-05-16	Tom	Elixir	FALSE	0	product_A	250	3	750	0
569	2019-05-16	Tom	Elixir	FALSE	0	product_B	269	4	1076	0
569	2019-05-16	Tom	Elixir	FALSE	0	product_P	110	4	440	0
569	2019-05-16	Tom	Elixir	FALSE	0	product_Z	141	4	564	0
570	2019-07-28	Bill	BrandShop	FALSE	0	product_R	333	3	999	0
570	2019-07-28	Bill	BrandShop	FALSE	0	product_T	323	5	1615	0
570	2019-07-28	Bill	BrandShop	FALSE	0	product_C	319	5	1595	0
571	2019-02-03	Tom	WhiteShop	FALSE	0	product_L	261	5	1305	0
571	2019-02-03	Tom	WhiteShop	FALSE	0	product_M	214	3	642	0
572	2019-08-19	Anna	MarketStar	FALSE	0	product_R	333	4	1332	0
572	2019-08-19	Anna	MarketStar	FALSE	0	product_J	390	3	1170	0
572	2019-08-19	Anna	MarketStar	FALSE	0	product_T	323	6	1938	0
572	2019-08-19	Anna	MarketStar	FALSE	0	product_L	261	3	783	0
573	2019-10-14	Eric	MarketStar	FALSE	0	product_S	372	4	1301	12.596577482763678
573	2019-10-14	Eric	MarketStar	FALSE	0	product_D	330	4	1320	0
573	2019-10-14	Eric	MarketStar	FALSE	0	product_N	259	4	1036	0
573	2019-10-14	Eric	MarketStar	FALSE	0	product_A	250	4	1000	0
573	2019-10-14	Eric	MarketStar	FALSE	0	product_P	110	4	440	0
573	2019-10-14	Eric	MarketStar	FALSE	0	product_V	381	4	1524	0
574	2019-12-21	Julia	WhiteShop	FALSE	0	product_G	147	4	588	0
575	2019-06-02	Paul	MarketStar	FALSE	0	product_J	390	4	1560	0
575	2019-06-02	Paul	MarketStar	FALSE	0	product_O	281	4	1124	0
576	2019-03-29	Anna	Elixir	FALSE	0	product_W	152	5	666	12.38230450078845
576	2019-03-29	Anna	Elixir	FALSE	0	product_K	227	3	681	0
576	2019-03-29	Anna	Elixir	FALSE	0	product_P	110	4	440	0
576	2019-03-29	Anna	Elixir	FALSE	0	product_I	399	4	1596	0
576	2019-03-29	Anna	Elixir	FALSE	0	product_R	333	3	861	13.773489957675338
576	2019-03-29	Anna	Elixir	FALSE	0	product_T	323	5	1437	10.9949746215716
577	2019-03-26	Alex	BrandShop	FALSE	0	product_B	269	4	1076	0
578	2019-03-07	Bill	Elixir	FALSE	0	product_A	250	4	1000	0
578	2019-03-07	Bill	Elixir	FALSE	0	product_X	143	5	715	0
578	2019-03-07	Bill	Elixir	FALSE	0	product_I	399	4	1393	12.694459094200283
578	2019-03-07	Bill	Elixir	FALSE	0	product_D	330	2	660	0
578	2019-03-07	Bill	Elixir	FALSE	0	product_R	333	3	999	0
579	2019-05-18	Eric	WhiteShop	FALSE	0	product_F	186	6	1116	0
